date,id,name,y_items,y_actual_cost,total_list_size
2017-06-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",520,2401.49,21622
2017-06-01,P84669,"CORNBROOK MEDICAL PRACTICE",290,1798.51,11642
2017-06-01,P84631,"ARTANE MEDICAL CENTRE",66,565.51,2616
2017-06-01,P84068,"CHORLTON FAMILY PRACTICE",386,2075.41,14819
2017-06-01,P84034,"BARLOW MEDICAL CENTRE",374,2511.86,14323
2017-06-01,P84039,"THE RANGE MEDICAL CENTRE",212,1330.65,8020
2017-06-01,P84050,"MOUNT ROAD SURGERY",215,1077.86,8004
2017-06-01,P84018,"MAULDETH MEDICAL CENTRE",168,1053.16,6241
2017-06-01,Y02520,"SIMPSON MEDICAL PRACTICE",160,1083.25,5874
2017-06-01,P84009,"AILSA CRAIG MEDICAL CENTRE",288,1697.3,10226
2017-06-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",145,957.22,5123
2017-06-01,P84616,"MANCHESTER MEDICAL",214,1341.64,7142
2017-06-01,P84017,"LADYBARN GROUP PRACTICE",329,1538.01,10608
2017-06-01,P84650,"THE ALEXANDRA PRACTICE",176,1205.78,5628
2017-06-01,P84027,"WEST POINT MEDICAL CENTRE",231,1472.3,7308
2017-06-01,P84684,"JOLLY MEDICAL CENTRE",109,579.59,3365
2017-06-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",250,1205.48,7650
2017-06-01,P84053,"ASHCROFT SURGERY",268,1540.56,8121
2017-06-01,P84635,"THE WHITSWOOD PRACTICE",127,769.1,3826
2017-06-01,P84689,"LONGSIGHT MEDICAL PRACTICE",160,648.18,4775
2017-06-01,P84035,"BODEY MEDICAL CENTRE",570,3691.92,16981
2017-06-01,Y02960,"NEW BANK HEALTH",194,2828.59,5744
2017-06-01,P84070,"NEWTON HEATH MEDICAL CENTRE",222,938.2,6425
2017-06-01,P84611,"DR CHIU, KOH AND GAN",210,1260.41,6075
2017-06-01,P84074,"WELLFIELD MEDICAL CENTRE",347,1947.16,10034
2017-06-01,P84038,"ASHVILLE SURGERY",321,2921.08,9074
2017-06-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",492,2899.75,13708
2017-06-01,P84010,"THE BORCHARDT MEDICAL CENTRE",377,3525.65,10472
2017-06-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",321,1882.24,8883
2017-06-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",390,2921.68,10531
2017-06-01,P84605,"FERNCLOUGH SURGERY",76,337.94,2035
2017-06-01,P84679,"WILLOWBANK SURGERY",66,326.79,1751
2017-06-01,P84640,"QUEENS MEDICAL CENTRE",108,539.24,2816
2017-06-01,P84056,"PRINCESS ROAD SURGERY",186,1239.57,4829
2017-06-01,P84037,"DR CUNNINGHAM & PARTNERS",261,1389.33,6597
2017-06-01,P84016,"LEVENSHULME MEDICAL PRACTICE",313,1989.29,7682
2017-06-01,P84644,"PARKSIDE SURGERY",182,929.04,4448
2017-06-01,P84032,"DRS HANIF & BANNURU",265,1104.96,6429
2017-06-01,Y02325,"CHARLESTOWN MD",159,830.94,3775
2017-06-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",592,3368.7,14035
2017-06-01,P84043,"CORNISHWAY GROUP PRACTICE",384,3022.39,9049
2017-06-01,P84672,"WOODLANDS MEDICAL PRACTICE",136,568.75,3199
2017-06-01,P84065,"THE SINGH MEDICAL PRACTICE",167,937.72,3898
2017-06-01,P84645,"PARK VIEW MEDICAL CENTRE",265,1562.5,6153
2017-06-01,P84022,"KINGSWAY MEDICAL PRACTICE",261,1088.48,6025
2017-06-01,P84626,"WILMSLOW ROAD SURGERY",209,925.34,4823
2017-06-01,P84623,"ALEESHAN MEDICAL CENTRE",52,130.76,1187
2017-06-01,P84052,"WEST GORTON MEDICAL PRACTICE",300,1483.76,6602
2017-06-01,P84061,"BROOKLANDS MEDICAL PRACTICE",271,1658.95,5955
2017-06-01,P84051,"EASTLANDS MEDICAL CENTRE",251,1190.37,5398
2017-06-01,P84012,"NORTHENDEN GROUP PRACTICE",486,3987.9,10303
2017-06-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",543,3164.6,11379
2017-06-01,P84663,"THE NEVILLE FAMILY CENTRE",185,1213.97,3848
2017-06-01,P84682,"BURNAGE HEALTHCARE PRACTICE",111,1079,2290
2017-06-01,P84066,"DAVID MEDICAL CENTRE",209,998.91,4306
2017-06-01,P84071,"WILBRAHAM SURGERY",213,1300.12,4359
2017-06-01,P84637,"DR KHAN'S PRACTICE",133,937.41,2682
2017-06-01,Y01695,"MP VICTORIA MILL",122,708.04,2459
2017-06-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",182,1121.55,3649
2017-06-01,P84020,"PEEL HALL MEDICAL CENTRE",447,2410.7,8841
2017-06-01,P84639,"FALLOWFIELD MEDICAL CENTRE",95,362.79,1862
2017-06-01,P84059,"LIME SQUARE MEDICAL CENTRE",315,1533.98,6138
2017-06-01,P84041,"CORNERSTONE FAMILY PRACTICE",349,1766.93,6797
2017-06-01,P84067,"HAZELDENE MEDICAL CENTRE",353,1817.41,6796
2017-06-01,P84045,"THE PARK MEDICAL CENTRE",266,1973.1,5098
2017-06-01,P84040,"CONRAN MEDICAL CENTRE",335,1592.12,6051
2017-06-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",375,1577.28,6650
2017-06-01,P84019,"VALENTINE MEDICAL CENTRE",603,3231.98,10668
2017-06-01,P84021,"THE MAPLES MEDICAL CENTRE",480,2223.03,8353
2017-06-01,P84004,"FIVE OAKS FAMILIY PRACTICE",530,2682.4,9067
2017-06-01,P84062,"BROOKDALE SURGERY",149,1503.12,2513
2017-06-01,P84048,"TREGENNA GROUP PRACTICE",389,1733.84,6549
2017-06-01,P84055,"MERSEYBANK SURGERY",159,884.54,2671
2017-06-01,P84028,"GORTON MEDICAL CENTRE",521,2013.71,8316
2017-06-01,P84690,"DAM HEAD MEDICAL CENTRE",175,662.33,2764
2017-06-01,P84014,"RK MEDICAL PRACTICE",299,1284.54,4552
2017-06-01,P84025,"ST GEORGE'S MEDICAL CENTRE",499,1831.93,6923
2017-06-01,P84029,"BENCHILL MEDICAL PRACTICE",692,4410.82,9575
2017-06-01,P84033,"BEACON MEDICAL CENTRE",286,1288.14,3929
2017-06-01,P84024,"BOWLAND MEDICAL PRACTICE",582,3256.91,7747
2017-06-01,P84049,"THE AVENUE MEDICAL CENTRE",819,5587.07,10231
2017-06-01,Y02849,"CITY HEALTH CENTRE",965,4121.87,10655
2017-06-01,Y02890,"HAWTHORN MC",557,2929.44,5080
2017-07-01,Y02520,"SIMPSON MEDICAL PRACTICE",56,545.76,5847
2017-07-01,P84005,"THE VALLANCE CENTRE",87,345.34,7306
2017-07-01,P84018,"MAULDETH MEDICAL CENTRE",81,476.14,6096
2017-07-01,P84630,"THE ARCH MEDICAL PRACTICE",251,1753.36,16496
2017-07-01,P84683,"THE DOC'S SURGERY",142,759.84,7558
2017-07-01,P84023,"SURREY LODGE PRACTICE",162,778.76,8551
2017-07-01,P84669,"CORNBROOK MEDICAL PRACTICE",253,1547.78,11682
2017-07-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",509,2386.58,21523
2017-07-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",171,1114.2,7008
2017-07-01,P84616,"MANCHESTER MEDICAL",180,1349.63,7157
2017-07-01,P84068,"CHORLTON FAMILY PRACTICE",404,2252.1,14838
2017-07-01,P84034,"BARLOW MEDICAL CENTRE",412,2962.41,14365
2017-07-01,P84039,"THE RANGE MEDICAL CENTRE",230,1461.85,7983
2017-07-01,P84009,"AILSA CRAIG MEDICAL CENTRE",298,2639.8,10230
2017-07-01,P84035,"BODEY MEDICAL CENTRE",500,2461.36,16790
2017-07-01,P84017,"LADYBARN GROUP PRACTICE",315,1344.05,10575
2017-07-01,P84050,"MOUNT ROAD SURGERY",243,1057.07,7994
2017-07-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",135,642.41,4405
2017-07-01,P84635,"THE WHITSWOOD PRACTICE",122,839.69,3841
2017-07-01,P84650,"THE ALEXANDRA PRACTICE",180,1462.6,5648
2017-07-01,P84665,"AL-SHIFA MEDICAL CENTRE",91,311.16,2840
2017-07-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",291,1867.2,8892
2017-07-01,P84605,"FERNCLOUGH SURGERY",67,331.39,2041
2017-07-01,P84611,"DR CHIU, KOH AND GAN",203,1003.9,6065
2017-07-01,P84027,"WEST POINT MEDICAL CENTRE",245,987.91,7309
2017-07-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",353,2841.66,10463
2017-07-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",174,1076.89,5157
2017-07-01,P84010,"THE BORCHARDT MEDICAL CENTRE",353,2118.18,10460
2017-07-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",463,2610.22,13696
2017-07-01,P84639,"FALLOWFIELD MEDICAL CENTRE",64,269.74,1888
2017-07-01,P84037,"DR CUNNINGHAM & PARTNERS",232,1391.83,6654
2017-07-01,P84074,"WELLFIELD MEDICAL CENTRE",352,1971.71,10083
2017-07-01,P84053,"ASHCROFT SURGERY",285,1415.8,8108
2017-07-01,P84022,"KINGSWAY MEDICAL PRACTICE",213,566.28,6014
2017-07-01,P84689,"LONGSIGHT MEDICAL PRACTICE",173,969.91,4789
2017-07-01,P84679,"WILLOWBANK SURGERY",64,303.37,1757
2017-07-01,Y02325,"CHARLESTOWN MD",142,593.17,3798
2017-07-01,P84631,"ARTANE MEDICAL CENTRE",98,981,2604
2017-07-01,P84644,"PARKSIDE SURGERY",168,778.05,4422
2017-07-01,P84032,"DRS HANIF & BANNURU",245,3144.32,6419
2017-07-01,P84684,"JOLLY MEDICAL CENTRE",129,828.59,3366
2017-07-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",298,1808.32,7663
2017-07-01,P84056,"PRINCESS ROAD SURGERY",189,704.4,4853
2017-07-01,Y02960,"NEW BANK HEALTH",226,1892.94,5707
2017-07-01,P84016,"LEVENSHULME MEDICAL PRACTICE",306,1225.27,7672
2017-07-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",562,2955.63,14029
2017-07-01,P84020,"PEEL HALL MEDICAL CENTRE",365,1667.35,8870
2017-07-01,P84043,"CORNISHWAY GROUP PRACTICE",375,2129.22,9090
2017-07-01,P84012,"NORTHENDEN GROUP PRACTICE",425,2688.17,10291
2017-07-01,P84051,"EASTLANDS MEDICAL CENTRE",224,1512.62,5404
2017-07-01,P84640,"QUEENS MEDICAL CENTRE",118,750.54,2815
2017-07-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",480,2562.21,11413
2017-07-01,P84038,"ASHVILLE SURGERY",388,3265.52,9087
2017-07-01,P84645,"PARK VIEW MEDICAL CENTRE",264,1238.99,6137
2017-07-01,P84070,"NEWTON HEATH MEDICAL CENTRE",282,1610.68,6475
2017-07-01,P84626,"WILMSLOW ROAD SURGERY",212,1129.83,4822
2017-07-01,P84066,"DAVID MEDICAL CENTRE",189,1012.12,4296
2017-07-01,Y01695,"MP VICTORIA MILL",110,389.26,2463
2017-07-01,P84637,"DR KHAN'S PRACTICE",120,968.47,2672
2017-07-01,P84623,"ALEESHAN MEDICAL CENTRE",54,114.4,1178
2017-07-01,P84672,"WOODLANDS MEDICAL PRACTICE",147,551.42,3199
2017-07-01,P84062,"BROOKDALE SURGERY",117,751.32,2523
2017-07-01,P84059,"LIME SQUARE MEDICAL CENTRE",285,1631.89,6140
2017-07-01,P84065,"THE SINGH MEDICAL PRACTICE",184,1191.52,3900
2017-07-01,P84052,"WEST GORTON MEDICAL PRACTICE",315,1564.13,6619
2017-07-01,P84061,"BROOKLANDS MEDICAL PRACTICE",284,1712.31,5962
2017-07-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",181,911.14,3683
2017-07-01,P84041,"CORNERSTONE FAMILY PRACTICE",334,2579.24,6795
2017-07-01,P84682,"BURNAGE HEALTHCARE PRACTICE",116,930.02,2292
2017-07-01,P84019,"VALENTINE MEDICAL CENTRE",542,3675.02,10697
2017-07-01,P84045,"THE PARK MEDICAL CENTRE",260,2029.78,5105
2017-07-01,P84663,"THE NEVILLE FAMILY CENTRE",201,2345.78,3851
2017-07-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",349,963.88,6648
2017-07-01,P84071,"WILBRAHAM SURGERY",229,1310.88,4362
2017-07-01,P84067,"HAZELDENE MEDICAL CENTRE",361,2473.8,6804
2017-07-01,P84048,"TREGENNA GROUP PRACTICE",367,1591.08,6536
2017-07-01,P84040,"CONRAN MEDICAL CENTRE",343,1893.58,6084
2017-07-01,P84021,"THE MAPLES MEDICAL CENTRE",482,2350.99,8352
2017-07-01,P84014,"RK MEDICAL PRACTICE",267,928.32,4579
2017-07-01,P84004,"FIVE OAKS FAMILIY PRACTICE",538,2519.8,9108
2017-07-01,P84690,"DAM HEAD MEDICAL CENTRE",166,736.64,2755
2017-07-01,P84028,"GORTON MEDICAL CENTRE",511,1988.86,8350
2017-07-01,P84025,"ST GEORGE'S MEDICAL CENTRE",425,1686.55,6940
2017-07-01,P84055,"MERSEYBANK SURGERY",174,786.88,2679
2017-07-01,P84024,"BOWLAND MEDICAL PRACTICE",541,3138.44,7771
2017-07-01,P84033,"BEACON MEDICAL CENTRE",299,1231.7,3937
2017-07-01,P84029,"BENCHILL MEDICAL PRACTICE",739,4327.63,9606
2017-07-01,P84049,"THE AVENUE MEDICAL CENTRE",802,4993.76,10275
2017-07-01,Y02849,"CITY HEALTH CENTRE",999,4218.84,10760
2017-07-01,Y02890,"HAWTHORN MC",543,2587.21,5074
2017-08-01,P84623,"ALEESHAN MEDICAL CENTRE",1,1.18,0
2017-08-01,P84059,"LIME SQUARE MEDICAL CENTRE",60,227.57,6099
2017-08-01,P84005,"THE VALLANCE CENTRE",102,368.22,7272
2017-08-01,Y02520,"SIMPSON MEDICAL PRACTICE",87,472.08,5815
2017-08-01,P84630,"THE ARCH MEDICAL PRACTICE",249,1910.12,16352
2017-08-01,P84665,"AL-SHIFA MEDICAL CENTRE",52,107.48,2837
2017-08-01,P84018,"MAULDETH MEDICAL CENTRE",109,581.86,5929
2017-08-01,P84023,"SURREY LODGE PRACTICE",171,477.21,8474
2017-08-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",158,798.17,7015
2017-08-01,P84009,"AILSA CRAIG MEDICAL CENTRE",235,1486.68,10229
2017-08-01,P84683,"THE DOC'S SURGERY",178,831.85,7543
2017-08-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",526,2684.8,21347
2017-08-01,P84039,"THE RANGE MEDICAL CENTRE",200,1155.25,8086
2017-08-01,P84669,"CORNBROOK MEDICAL PRACTICE",291,1626.68,11684
2017-08-01,P84635,"THE WHITSWOOD PRACTICE",96,566.33,3839
2017-08-01,P84068,"CHORLTON FAMILY PRACTICE",375,1996.95,14896
2017-08-01,P84616,"MANCHESTER MEDICAL",183,1973.04,7154
2017-08-01,Y02960,"NEW BANK HEALTH",148,784.97,5746
2017-08-01,P84074,"WELLFIELD MEDICAL CENTRE",272,1266.81,10081
2017-08-01,P84034,"BARLOW MEDICAL CENTRE",391,2752.95,14406
2017-08-01,P84027,"WEST POINT MEDICAL CENTRE",208,582.28,7323
2017-08-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",228,1152.86,7659
2017-08-01,P84689,"LONGSIGHT MEDICAL PRACTICE",143,589.6,4793
2017-08-01,P84611,"DR CHIU, KOH AND GAN",182,724.94,6075
2017-08-01,P84050,"MOUNT ROAD SURGERY",244,983.81,8043
2017-08-01,P84605,"FERNCLOUGH SURGERY",62,361.72,2031
2017-08-01,P84017,"LADYBARN GROUP PRACTICE",324,1216.86,10597
2017-08-01,P84035,"BODEY MEDICAL CENTRE",514,2102.51,16584
2017-08-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",164,582.34,5218
2017-08-01,P84679,"WILLOWBANK SURGERY",56,214.75,1757
2017-08-01,P84010,"THE BORCHARDT MEDICAL CENTRE",336,2159.97,10409
2017-08-01,Y02325,"CHARLESTOWN MD",127,494.04,3824
2017-08-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",468,2878.77,13719
2017-08-01,P84644,"PARKSIDE SURGERY",161,860.28,4704
2017-08-01,P84626,"WILMSLOW ROAD SURGERY",164,708.51,4768
2017-08-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",359,1846.28,10408
2017-08-01,P84684,"JOLLY MEDICAL CENTRE",119,481.16,3400
2017-08-01,P84038,"ASHVILLE SURGERY",322,2014.1,9109
2017-08-01,P84053,"ASHCROFT SURGERY",292,1081.23,8066
2017-08-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",334,1624.6,8941
2017-08-01,P84037,"DR CUNNINGHAM & PARTNERS",248,1109.9,6615
2017-08-01,P84639,"FALLOWFIELD MEDICAL CENTRE",72,224.57,1896
2017-08-01,P84070,"NEWTON HEATH MEDICAL CENTRE",246,982.21,6474
2017-08-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",547,2700.43,14008
2017-08-01,P84032,"DRS HANIF & BANNURU",251,2594.7,6407
2017-08-01,P84650,"THE ALEXANDRA PRACTICE",223,1610.79,5675
2017-08-01,P84640,"QUEENS MEDICAL CENTRE",157,1021.87,3990
2017-08-01,P84025,"ST GEORGE'S MEDICAL CENTRE",274,1037.1,6963
2017-08-01,P84065,"THE SINGH MEDICAL PRACTICE",154,616.65,3891
2017-08-01,P84016,"LEVENSHULME MEDICAL PRACTICE",307,1094.51,7680
2017-08-01,P84056,"PRINCESS ROAD SURGERY",197,796.88,4875
2017-08-01,P84022,"KINGSWAY MEDICAL PRACTICE",243,664.93,6000
2017-08-01,P84066,"DAVID MEDICAL CENTRE",180,861.31,4318
2017-08-01,P84645,"PARK VIEW MEDICAL CENTRE",257,1100.64,6155
2017-08-01,P84672,"WOODLANDS MEDICAL PRACTICE",135,433.13,3215
2017-08-01,P84682,"BURNAGE HEALTHCARE PRACTICE",98,705.46,2294
2017-08-01,Y01695,"MP VICTORIA MILL",106,460.7,2467
2017-08-01,P84043,"CORNISHWAY GROUP PRACTICE",398,2113.3,9135
2017-08-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",501,2347.06,11420
2017-08-01,P84012,"NORTHENDEN GROUP PRACTICE",469,2716.75,10295
2017-08-01,P84631,"ARTANE MEDICAL CENTRE",119,681.57,2598
2017-08-01,P84067,"HAZELDENE MEDICAL CENTRE",313,1871.34,6794
2017-08-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",172,829.02,3694
2017-08-01,P84052,"WEST GORTON MEDICAL PRACTICE",313,1399.34,6600
2017-08-01,P84051,"EASTLANDS MEDICAL CENTRE",257,1602.18,5414
2017-08-01,P84004,"FIVE OAKS FAMILIY PRACTICE",435,1737.22,9105
2017-08-01,P84020,"PEEL HALL MEDICAL CENTRE",427,2180.04,8902
2017-08-01,P84021,"THE MAPLES MEDICAL CENTRE",400,1826.46,8330
2017-08-01,P84040,"CONRAN MEDICAL CENTRE",301,1328.43,6121
2017-08-01,P84062,"BROOKDALE SURGERY",124,617.03,2521
2017-08-01,P84061,"BROOKLANDS MEDICAL PRACTICE",295,1887.19,5968
2017-08-01,P84055,"MERSEYBANK SURGERY",133,651.66,2672
2017-08-01,P84041,"CORNERSTONE FAMILY PRACTICE",341,2288.12,6820
2017-08-01,P84637,"DR KHAN'S PRACTICE",135,1142.45,2681
2017-08-01,P84048,"TREGENNA GROUP PRACTICE",336,1387.55,6539
2017-08-01,P84045,"THE PARK MEDICAL CENTRE",265,1907.99,5113
2017-08-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",228,1180.49,4387
2017-08-01,P84019,"VALENTINE MEDICAL CENTRE",559,3603.87,10730
2017-08-01,P84663,"THE NEVILLE FAMILY CENTRE",205,1175.02,3865
2017-08-01,P84690,"DAM HEAD MEDICAL CENTRE",149,588.34,2764
2017-08-01,P84071,"WILBRAHAM SURGERY",236,903.59,4357
2017-08-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",364,1631.72,6655
2017-08-01,P84028,"GORTON MEDICAL CENTRE",515,2060.39,8342
2017-08-01,P84033,"BEACON MEDICAL CENTRE",248,925.27,3941
2017-08-01,P84014,"RK MEDICAL PRACTICE",306,1030.33,4580
2017-08-01,P84049,"THE AVENUE MEDICAL CENTRE",728,4181.1,10294
2017-08-01,P84029,"BENCHILL MEDICAL PRACTICE",701,3224.61,9618
2017-08-01,P84024,"BOWLAND MEDICAL PRACTICE",578,2723.76,7786
2017-08-01,Y02849,"CITY HEALTH CENTRE",989,3754.71,10784
2017-08-01,Y02890,"HAWTHORN MC",486,1966.41,5043
2017-09-01,P84059,"LIME SQUARE MEDICAL CENTRE",44,193.14,6051
2017-09-01,P84005,"THE VALLANCE CENTRE",75,218.28,7232
2017-09-01,P84630,"THE ARCH MEDICAL PRACTICE",261,1760.14,16247
2017-09-01,P84683,"THE DOC'S SURGERY",136,638.27,7540
2017-09-01,P84023,"SURREY LODGE PRACTICE",187,786.88,8407
2017-09-01,P84665,"AL-SHIFA MEDICAL CENTRE",63,111.75,2823
2017-09-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",485,2433.61,21232
2017-09-01,Y02520,"SIMPSON MEDICAL PRACTICE",134,681.35,5813
2017-09-01,P84009,"AILSA CRAIG MEDICAL CENTRE",247,1543.63,10231
2017-09-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",171,911.19,7036
2017-09-01,P84039,"THE RANGE MEDICAL CENTRE",211,1240.29,8049
2017-09-01,P84635,"THE WHITSWOOD PRACTICE",101,836.5,3831
2017-09-01,P84650,"THE ALEXANDRA PRACTICE",150,1075.21,5684
2017-09-01,P84616,"MANCHESTER MEDICAL",190,1269.33,7164
2017-09-01,P84068,"CHORLTON FAMILY PRACTICE",398,2258.3,14936
2017-09-01,P84669,"CORNBROOK MEDICAL PRACTICE",315,1137.3,11726
2017-09-01,P84034,"BARLOW MEDICAL CENTRE",395,3243.77,14450
2017-09-01,P84018,"MAULDETH MEDICAL CENTRE",160,755.91,5796
2017-09-01,P84050,"MOUNT ROAD SURGERY",225,747.6,8014
2017-09-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",231,1227.08,7659
2017-09-01,P84027,"WEST POINT MEDICAL CENTRE",228,1002.2,7339
2017-09-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",338,2118.06,10406
2017-09-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",173,1085.74,5283
2017-09-01,P84010,"THE BORCHARDT MEDICAL CENTRE",342,2057.92,10393
2017-09-01,P84037,"DR CUNNINGHAM & PARTNERS",219,912.39,6611
2017-09-01,P84679,"WILLOWBANK SURGERY",59,365.85,1759
2017-09-01,P84644,"PARKSIDE SURGERY",160,761.48,4718
2017-09-01,P84074,"WELLFIELD MEDICAL CENTRE",346,2710.66,10087
2017-09-01,P84626,"WILMSLOW ROAD SURGERY",161,684.26,4676
2017-09-01,P84611,"DR CHIU, KOH AND GAN",209,760.97,6068
2017-09-01,P84017,"LADYBARN GROUP PRACTICE",366,1750.59,10604
2017-09-01,P84640,"QUEENS MEDICAL CENTRE",141,865.49,3966
2017-09-01,P84025,"ST GEORGE'S MEDICAL CENTRE",249,905.9,6996
2017-09-01,Y02960,"NEW BANK HEALTH",205,929.46,5748
2017-09-01,P84605,"FERNCLOUGH SURGERY",73,450.97,2033
2017-09-01,P84038,"ASHVILLE SURGERY",329,1984.13,9159
2017-09-01,Y02325,"CHARLESTOWN MD",138,479.8,3837
2017-09-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",338,2149.65,8928
2017-09-01,P84056,"PRINCESS ROAD SURGERY",185,688.19,4886
2017-09-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",538,2423,13783
2017-09-01,P84035,"BODEY MEDICAL CENTRE",649,2701.7,16440
2017-09-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",555,2387.26,13980
2017-09-01,P84065,"THE SINGH MEDICAL PRACTICE",155,650.69,3881
2017-09-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",462,2397.61,11489
2017-09-01,P84070,"NEWTON HEATH MEDICAL CENTRE",265,1217.2,6525
2017-09-01,P84689,"LONGSIGHT MEDICAL PRACTICE",195,651.94,4798
2017-09-01,P84684,"JOLLY MEDICAL CENTRE",139,557.93,3420
2017-09-01,P84672,"WOODLANDS MEDICAL PRACTICE",131,597.14,3216
2017-09-01,P84022,"KINGSWAY MEDICAL PRACTICE",246,753.33,6002
2017-09-01,P84053,"ASHCROFT SURGERY",334,1500.75,8084
2017-09-01,P84016,"LEVENSHULME MEDICAL PRACTICE",328,1833.98,7699
2017-09-01,P84631,"ARTANE MEDICAL CENTRE",115,644.39,2605
2017-09-01,P84639,"FALLOWFIELD MEDICAL CENTRE",84,250.89,1899
2017-09-01,P84051,"EASTLANDS MEDICAL CENTRE",246,1111.64,5398
2017-09-01,P84071,"WILBRAHAM SURGERY",200,945.22,4356
2017-09-01,P84062,"BROOKDALE SURGERY",116,769.99,2505
2017-09-01,P84043,"CORNISHWAY GROUP PRACTICE",428,2454.82,9160
2017-09-01,P84052,"WEST GORTON MEDICAL PRACTICE",313,1475.15,6642
2017-09-01,P84061,"BROOKLANDS MEDICAL PRACTICE",282,1614.34,5951
2017-09-01,P84004,"FIVE OAKS FAMILIY PRACTICE",434,1715.35,9141
2017-09-01,P84012,"NORTHENDEN GROUP PRACTICE",490,2281.41,10256
2017-09-01,P84066,"DAVID MEDICAL CENTRE",209,965.46,4327
2017-09-01,P84032,"DRS HANIF & BANNURU",312,1256.19,6408
2017-09-01,P84020,"PEEL HALL MEDICAL CENTRE",438,2337.88,8940
2017-09-01,P84682,"BURNAGE HEALTHCARE PRACTICE",113,889.95,2305
2017-09-01,P84045,"THE PARK MEDICAL CENTRE",253,1682.92,5107
2017-09-01,P84637,"DR KHAN'S PRACTICE",134,779.02,2678
2017-09-01,Y01695,"MP VICTORIA MILL",124,539.74,2468
2017-09-01,P84041,"CORNERSTONE FAMILY PRACTICE",345,1931.3,6858
2017-09-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",188,658.56,3736
2017-09-01,P84040,"CONRAN MEDICAL CENTRE",315,1081.27,6165
2017-09-01,P84645,"PARK VIEW MEDICAL CENTRE",329,1820.83,6155
2017-09-01,P84067,"HAZELDENE MEDICAL CENTRE",365,3081.99,6781
2017-09-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",358,1049.8,6648
2017-09-01,P84019,"VALENTINE MEDICAL CENTRE",583,3312.23,10799
2017-09-01,P84021,"THE MAPLES MEDICAL CENTRE",453,2377.36,8352
2017-09-01,P84028,"GORTON MEDICAL CENTRE",473,1496.7,8335
2017-09-01,P84690,"DAM HEAD MEDICAL CENTRE",158,907.19,2771
2017-09-01,P84663,"THE NEVILLE FAMILY CENTRE",229,2119.12,3867
2017-09-01,P84055,"MERSEYBANK SURGERY",161,1033.16,2689
2017-09-01,P84048,"TREGENNA GROUP PRACTICE",396,1888.32,6545
2017-09-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",276,1396.31,4365
2017-09-01,P84014,"RK MEDICAL PRACTICE",330,872.65,4584
2017-09-01,P84024,"BOWLAND MEDICAL PRACTICE",561,2229.67,7773
2017-09-01,P84033,"BEACON MEDICAL CENTRE",311,1230.79,3944
2017-09-01,P84029,"BENCHILL MEDICAL PRACTICE",777,3504.57,9600
2017-09-01,P84049,"THE AVENUE MEDICAL CENTRE",857,4789.48,10331
